Aug 27 2018 01: +0,3.725,2154
Aug 28 2018 01: +0,3.906,1793
Aug 29 2018 01: +0,3.749,2104
Aug 30 2018 01: +0,4.178,2074
Aug 31 2018 01: +0,3.802,1940
Sep 01 2018 01: +0,3.736,3255
Sep 02 2018 01: +0,3.703,1873
Sep 03 2018 01: +0,4.114,3942
Sep 04 2018 01: +0,4.181,2131
Sep 05 2018 01: +0,4.021,2939
Sep 06 2018 01: +0,4.094,2105
Sep 07 2018 01: +0,3.897,3569
Sep 08 2018 01: +0,3.822,2800
Sep 09 2018 01: +0,3.791,2309
Sep 10 2018 01: +0,4.026,3623
Sep 11 2018 01: +0,4.171,1796
Sep 12 2018 01: +0,4.447,2220
Sep 13 2018 01: +0,3.911,3147
Sep 14 2018 01: +0,3.764,2332
Sep 15 2018 01: +0,3.788,1691
Sep 16 2018 01: +0,3.794,1818
Sep 17 2018 01: +0,3.959,1329
Sep 18 2018 01: +0,3.841,1175
Sep 19 2018 01: +0,4.129,1628
Sep 20 2018 01: +0,4.003,1397
Sep 21 2018 01: +0,3.903,1214
Sep 22 2018 01: +0,3.904,2410
Sep 23 2018 01: +0,5.037,2996
Sep 24 2018 01: +0,4.211,1830
Sep 25 2018 01: +0,4.631,2227
Sep 26 2018 01: +0,3.996,1234
Sep 27 2018 01: +0,4.203,1048
Sep 28 2018 01: +0,4.772,1579
Sep 29 2018 01: +0,3.978,1676
Sep 30 2018 01: +0,4.147,2094
Oct 01 2018 01: +0,4.468,1660
Oct 02 2018 01: +0,4.37,1939
Oct 03 2018 01: +0,3.977,1729
Oct 04 2018 01: +0,4.748,2068
Oct 05 2018 01: +0,3.938,1769
Oct 06 2018 01: +0,3.915,1667
Oct 07 2018 01: +0,4.579,2252
Oct 08 2018 01: +0,4.103,1403
Oct 09 2018 01: +0,5.187,1426
Oct 10 2018 01: +0,4.051,1692
Oct 11 2018 01: +0,4.401,2741
Oct 12 2018 01: +0,4.413,1177
Oct 13 2018 01: +0,4.193,1281
Oct 14 2018 01: +0,4.081,1372
Oct 15 2018 01: +0,4.118,1571
Oct 16 2018 01: +0,4.338,937
Oct 17 2018 01: +0,3.995,1538
Oct 18 2018 01: +0,4.394,1153
Oct 19 2018 01: +0,4.044,1045
Oct 20 2018 01: +0,4.155,2655
Oct 21 2018 01: +0,4.234,4025
Oct 22 2018 01: +0,3.891,2582
Oct 23 2018 01: +0,5.202,2155
Oct 24 2018 01: +0,4.501,1322
Oct 25 2018 01: +0,4.56,1260
Oct 26 2018 01: +0,4.537,1779
Oct 27 2018 01: +0,3.771,1562
Oct 28 2018 01: +0,4.034,1601
Oct 29 2018 01: +0,3.851,2397
Oct 30 2018 01: +0,3.683,2083
Oct 31 2018 01: +0,3.944,3464
Nov 01 2018 01: +0,3.726,1701
Nov 02 2018 01: +0,3.858,1994
Nov 03 2018 01: +0,3.705,1899
Nov 04 2018 01: +0,3.703,1977
Nov 05 2018 01: +0,3.84,1517
Nov 06 2018 01: +0,3.915,1372
Nov 07 2018 01: +0,3.722,1348
Nov 08 2018 01: +0,3.723,1325
Nov 09 2018 01: +0,3.814,2172
Nov 10 2018 01: +0,4.003,3339
Nov 11 2018 01: +0,4.278,1977
Nov 12 2018 01: +0,3.913,2928
Nov 13 2018 01: +0,5.351,2262
Nov 14 2018 01: +0,3.785,1506
Nov 15 2018 01: +0,3.712,1660
Nov 16 2018 01: +0,3.863,2667
Nov 17 2018 01: +0,3.72,2882
Nov 18 2018 01: +0,3.734,1806
Nov 19 2018 01: +0,3.773,1598
Nov 20 2018 01: +0,3.78,7636
Nov 21 2018 01: +0,3.459,11203
Nov 22 2018 01: +0,3.53,3023
Nov 23 2018 01: +0,3.537,1708
Nov 24 2018 01: +0,3.555,2138
Nov 25 2018 01: +0,3.553,2033
Nov 26 2018 01: +0,3.507,2063
Nov 27 2018 01: +0,3.472,2202
Nov 28 2018 01: +0,4.82,2379
Nov 29 2018 01: +0,3.723,1870
Nov 30 2018 01: +0,3.553,1857
Dec 01 2018 01: +0,3.489,2364
Dec 02 2018 01: +0,6.195,3522
Dec 03 2018 01: +0,6.89,4440
Dec 04 2018 01: +0,5.874,2712
Dec 05 2018 01: +0,7.91,3601
Dec 06 2018 01: +0,12.404,5094
Dec 07 2018 01: +0,8.15,4413
Dec 08 2018 01: +0,5.85,3136
Dec 09 2018 01: +0,8.041,5513
Dec 10 2018 01: +0,8.192,3662
Dec 11 2018 01: +0,6.531,5359
Dec 12 2018 01: +0,6.744,2938
Dec 13 2018 01: +0,7.738,3881
Dec 14 2018 01: +0,3.665,3759
Dec 15 2018 01: +0,3.387,10508
Dec 16 2018 01: +0,3.537,4436
Dec 17 2018 01: +0,3.448,4556
Dec 18 2018 01: +0,3.679,3486
Dec 19 2018 01: +0,3.392,2910
Dec 20 2018 01: +0,3.575,5524
Dec 21 2018 01: +0,2.969,11253
Dec 22 2018 01: +0,2.569,15445
Dec 23 2018 01: +0,2.358,16270
Dec 24 2018 01: +0,2.201,17164
Dec 25 2018 01: +0,2.226,15330
Dec 26 2018 01: +0,2.082,27133
Dec 27 2018 01: +0,1.946,28820
Dec 28 2018 01: +0,1.969,36946
Dec 29 2018 01: +0,1.979,27139
Dec 30 2018 01: +0,1.888,32898
Dec 31 2018 01: +0,1.827,31935
Jan 01 2019 01: +0,1.792,46279
Jan 02 2019 01: +0,1.811,42797
Jan 03 2019 01: +0,1.926,50405
Jan 04 2019 01: +0,2.063,22222
Jan 05 2019 01: +0,1.939,23274
Jan 06 2019 01: +0,1.862,35992
Jan 07 2019 01: +0,1.821,19100
Jan 08 2019 01: +0,1.78,21601
Jan 09 2019 01: +0,1.76,21977
Jan 10 2019 01: +0,1.689,23572
Jan 11 2019 01: +0,1.648,24525
Jan 12 2019 01: +0,1.725,19152
Jan 13 2019 01: +0,1.783,13843
Jan 14 2019 01: +0,1.764,13629
Jan 15 2019 01: +0,1.763,11831
Jan 16 2019 01: +0,1.735,10875
Jan 17 2019 01: +0,1.71,10493
Jan 18 2019 01: +0,1.667,21022
Jan 19 2019 01: +0,1.784,13511
Jan 20 2019 01: +0,1.677,14101
Jan 21 2019 01: +0,1.597,19234
Jan 22 2019 01: +0,1.581,35654
Jan 23 2019 01: +0,1.591,22866
Jan 24 2019 01: +0,1.517,11983
Jan 25 2019 01: +0,1.493,11520
Jan 26 2019 01: +0,1.486,11257
Jan 27 2019 01: +0,1.556,15296
Jan 28 2019 01: +0,2.386,14795
Jan 29 2019 01: +0,1.471,10490
Jan 30 2019 01: +0,1.48,12579
Jan 31 2019 01: +0,1.457,17076
Feb 01 2019 01: +0,1.617,16182
Feb 02 2019 01: +0,1.486,19186
Feb 03 2019 01: +0,1.544,12925
Feb 04 2019 01: +0,1.511,13105
Feb 05 2019 01: +0,1.563,22173
Feb 06 2019 01: +0,1.53,14118
Feb 07 2019 01: +0,1.53,11690
Feb 08 2019 01: +0,1.524,14524
Feb 09 2019 01: +0,1.481,17007
Feb 10 2019 01: +0,1.518,16065
Feb 11 2019 01: +0,1.576,11831
Feb 12 2019 01: +0,1.65,15130
Feb 13 2019 01: +0,1.841,16687
Feb 14 2019 01: +0,1.968,8965
Feb 15 2019 01: +0,2.001,14276
Feb 16 2019 01: +0,2.03,11987
Feb 17 2019 01: +0,1.994,9820
Feb 18 2019 01: +0,1.991,6509
Feb 19 2019 01: +0,2.018,6151
Feb 20 2019 01: +0,2.159,9474
Feb 21 2019 01: +0,2.024,13723
Feb 22 2019 01: +0,1.895,10554
Feb 23 2019 01: +0,2.036,16118
Feb 24 2019 01: +0,1.921,6593
Feb 25 2019 01: +0,2.135,5960
Feb 26 2019 01: +0,1.887,6231
Feb 27 2019 01: +0,1.947,9967
Feb 28 2019 01: +0,2.076,9259
Mar 01 2019 01: +0,1.958,10655
Mar 02 2019 01: +0,1.782,10878
Mar 03 2019 01: +0,1.854,11924
Mar 04 2019 01: +0,1.85,9562
Mar 05 2019 01: +0,1.761,9054
Mar 06 2019 01: +0,1.839,6561
Mar 07 2019 01: +0,1.75,6936
Mar 08 2019 01: +0,1.872,5254
Mar 09 2019 01: +0,1.775,7803
Mar 10 2019 01: +0,1.871,6992
Mar 11 2019 01: +0,1.867,6362
Mar 12 2019 01: +0,1.99,6576
Mar 13 2019 01: +0,1.979,6620
Mar 14 2019 01: +0,2.061,10330
Mar 15 2019 01: +0,1.928,6931
Mar 16 2019 01: +0,1.806,6848
Mar 17 2019 01: +0,1.811,9176
Mar 18 2019 01: +0,1.938,9626
Mar 19 2019 01: +0,1.865,6020
Mar 20 2019 01: +0,1.861,8370
Mar 21 2019 01: +0,1.842,9378
Mar 22 2019 01: +0,1.901,6071
Mar 23 2019 01: +0,1.859,12446
Mar 24 2019 01: +0,1.785,12170
Mar 25 2019 01: +0,1.718,9010
Mar 26 2019 01: +0,1.911,8164
Mar 27 2019 01: +0,1.923,7785
Mar 28 2019 01: +0,2.022,17451
Mar 29 2019 01: +0,1.82,6752
Mar 30 2019 01: +0,1.968,7995
Mar 31 2019 01: +0,1.786,13306
Apr 01 2019 01: +0,1.697,8905
Apr 02 2019 01: +0,1.723,5122
Apr 03 2019 01: +0,1.949,5705
Apr 04 2019 01: +0,2.246,9500
Apr 05 2019 01: +0,1.816,10554
Apr 06 2019 01: +0,2.028,11138
Apr 07 2019 01: +0,1.813,8394
Apr 08 2019 01: +0,1.746,8843
Apr 09 2019 01: +0,2.083,9372
Apr 10 2019 01: +0,2.078,21354
Apr 11 2019 01: +0,1.875,14107
Apr 12 2019 01: +0,1.937,14944
Apr 13 2019 01: +0,1.705,10985
Apr 14 2019 01: +0,1.883,11159
Apr 15 2019 01: +0,1.696,5950
Apr 16 2019 01: +0,1.871,12866
Apr 17 2019 01: +0,1.735,9425
Apr 18 2019 01: +0,1.873,8245
Apr 19 2019 01: +0,1.838,10973
Apr 20 2019 01: +0,1.73,11373
Apr 21 2019 01: +0,1.908,9823
Apr 22 2019 01: +0,1.85,8130
Apr 23 2019 01: +0,1.774,13535
Apr 24 2019 01: +0,1.876,5903
Apr 25 2019 01: +0,2.034,11394
Apr 26 2019 01: +0,2.11,8975
Apr 27 2019 01: +0,1.89,15145
Apr 28 2019 01: +0,1.795,9970
Apr 29 2019 01: +0,1.96,5713
Apr 30 2019 01: +0,2.019,7114
May 01 2019 01: +0,1.813,8642
May 02 2019 01: +0,2.098,11525
May 03 2019 01: +0,1.651,7192
May 04 2019 01: +0,1.974,10365
May 05 2019 01: +0,2.118,12749
May 06 2019 01: +0,1.692,10369
May 07 2019 01: +0,2.815,23307
May 08 2019 01: +0,1.818,11519
May 09 2019 01: +0,1.941,10298
May 10 2019 01: +0,1.557,7470
May 11 2019 01: +0,2.017,14710
May 12 2019 01: +0,1.674,9875
May 13 2019 01: +0,2.065,13931
May 14 2019 01: +0,1.64,4766
May 15 2019 01: +0,1.702,7131
May 16 2019 01: +0,2.22,7689
May 17 2019 01: +0,1.631,4287
May 18 2019 01: +0,1.563,6224
May 19 2019 01: +0,1.66,7136
May 20 2019 01: +0,1.901,13811
May 21 2019 01: +0,1.755,6922
May 22 2019 01: +0,1.88,8010
May 23 2019 01: +0,1.633,6237
May 24 2019 01: +0,1.914,10790
May 25 2019 01: +0,1.635,7046
May 26 2019 01: +0,1.626,8176
May 27 2019 01: +0,1.556,6735
May 28 2019 01: +0,1.578,9728
May 29 2019 01: +0,1.663,7189
May 30 2019 01: +0,1.919,10205
May 31 2019 01: +0,1.606,9915
Jun 01 2019 01: +0,1.723,12973
Jun 02 2019 01: +0,1.699,7898
Jun 03 2019 01: +0,1.758,8577
Jun 04 2019 01: +0,1.802,5412
Jun 05 2019 01: +0,1.664,5402
Jun 06 2019 01: +0,1.775,6311
Jun 07 2019 01: +0,1.706,6914
Jun 08 2019 01: +0,1.738,6209
Jun 09 2019 01: +0,1.725,6647
Jun 10 2019 01: +0,2.159,10674
Jun 11 2019 01: +0,1.666,3701
Jun 12 2019 01: +0,1.778,5571
Jun 13 2019 01: +0,1.78,5856
Jun 14 2019 01: +0,1.718,8539
Jun 15 2019 01: +0,1.76,6318
Jun 16 2019 01: +0,1.708,6456
Jun 17 2019 01: +0,1.681,4863
Jun 18 2019 01: +0,1.804,7609
Jun 19 2019 01: +0,1.845,14246
Jun 20 2019 01: +0,1.919,6697
Jun 21 2019 01: +0,1.935,4628
Jun 22 2019 01: +0,1.782,6529
Jun 23 2019 01: +0,1.781,5033
Jun 24 2019 01: +0,1.839,6423
Jun 25 2019 01: +0,1.952,25113
Jun 26 2019 01: +0,1.929,23012
Jun 27 2019 01: +0,1.824,11805
Jun 28 2019 01: +0,1.777,5771
Jun 29 2019 01: +0,1.783,16573
Jun 30 2019 01: +0,1.77,8368
Jul 01 2019 01: +0,1.824,5647
Jul 02 2019 01: +0,1.844,6755
Jul 03 2019 01: +0,1.879,7952
Jul 04 2019 01: +0,1.91,6736
Jul 05 2019 01: +0,1.928,7330
Jul 06 2019 01: +0,1.91,7467
Jul 07 2019 01: +0,1.898,6485
Jul 08 2019 01: +0,1.888,7734
Jul 09 2019 01: +0,1.965,12971
Jul 10 2019 01: +0,1.934,7918
Jul 11 2019 01: +0,1.974,3306
Jul 12 2019 01: +0,1.982,7252
Jul 13 2019 01: +0,2.059,8139
Jul 14 2019 01: +0,2.019,13825
Jul 15 2019 01: +0,2.148,7214
Jul 16 2019 01: +0,2.345,8874
Jul 17 2019 01: +0,2.518,12424
Jul 18 2019 01: +0,2.779,11296
Jul 19 2019 01: +0,2.726,13251
Jul 20 2019 01: +0,2.604,4162
Jul 21 2019 01: +0,2.508,4169
Jul 22 2019 01: +0,2.488,5101
Jul 23 2019 01: +0,2.456,7115
Jul 24 2019 01: +0,2.501,4445
Jul 25 2019 01: +0,2.656,4067
Jul 26 2019 01: +0,2.539,4149
Jul 27 2019 01: +0,2.443,4429
Jul 28 2019 01: +0,2.501,5857
Jul 29 2019 01: +0,2.675,4090
Jul 30 2019 01: +0,2.516,4078
Jul 31 2019 01: +0,2.437,3678
Aug 01 2019 01: +0,2.483,3028
Aug 02 2019 01: +0,2.555,4976
Aug 03 2019 01: +0,2.44,2429
Aug 04 2019 01: +0,2.417,3164
Aug 05 2019 01: +0,2.473,2072
Aug 06 2019 01: +0,2.38,7580
Aug 07 2019 01: +0,2.499,2379
Aug 08 2019 01: +0,2.403,3501
Aug 09 2019 01: +0,2.395,3104
Aug 10 2019 01: +0,2.416,3312
Aug 11 2019 01: +0,2.493,4720
Aug 12 2019 01: +0,2.451,2871
Aug 13 2019 01: +0,2.789,5691
Aug 14 2019 01: +0,2.392,2852
Aug 15 2019 01: +0,2.364,3310
Aug 16 2019 01: +0,2.455,4687
Aug 17 2019 01: +0,2.431,2745
Aug 18 2019 01: +0,2.345,5266
Aug 19 2019 01: +0,2.439,3578
Aug 20 2019 01: +0,2.335,6089
Aug 21 2019 01: +0,2.293,2806
Aug 22 2019 01: +0,2.322,1771
Aug 23 2019 01: +0,2.403,2851
Aug 24 2019 01: +0,2.385,2920
Aug 25 2019 01: +0,2.382,4866
Aug 26 2019 01: +0,2.494,3503
Aug 27 2019 01: +0,2.276,3467
Aug 28 2019 01: +0,2.331,2931
Aug 29 2019 01: +0,2.311,2653
Aug 30 2019 01: +0,2.807,3154
Aug 31 2019 01: +0,2.358,4341
Sep 01 2019 01: +0,2.275,3102
Sep 02 2019 01: +0,2.308,4600
Sep 03 2019 01: +0,2.315,3676
Sep 04 2019 01: +0,2.525,3227
Sep 05 2019 01: +0,2.292,3018
Sep 06 2019 01: +0,2.563,3824
Sep 07 2019 01: +0,2.376,5773
Sep 08 2019 01: +0,2.451,7566
Sep 09 2019 01: +0,2.267,9670
Sep 10 2019 01: +0,2.253,11998
Sep 11 2019 01: +0,2.352,11986
Sep 12 2019 01: +0,2.262,2648
Sep 13 2019 01: +0,2.277,4431
Sep 14 2019 01: +0,2.278,3598
Sep 15 2019 01: +0,2.28,3093
Sep 16 2019 01: +0,2.437,3276
Sep 17 2019 01: +0,2.34,7140
Sep 18 2019 01: +0,2.467,3503
Sep 19 2019 01: +0,2.568,3289
Sep 20 2019 01: +0,2.346,4997
Sep 21 2019 01: +0,2.484,6030
Sep 22 2019 01: +0,2.28,3175
Sep 23 2019 01: +0,2.335,2842
Sep 24 2019 01: +0,2.479,2528
Sep 25 2019 01: +0,2.421,2877
Sep 26 2019 01: +0,2.387,2510
Sep 27 2019 01: +0,2.441,4459
Sep 28 2019 01: +0,2.473,4428
Sep 29 2019 01: +0,2.56,3218
Sep 30 2019 01: +0,2.482,3257
Oct 01 2019 01: +0,2.351,2592
Oct 02 2019 01: +0,2.37,5878
Oct 03 2019 01: +0,2.388,2620
Oct 04 2019 01: +0,2.519,2618
Oct 05 2019 01: +0,2.551,3181
Oct 06 2019 01: +0,2.519,2619
Oct 07 2019 01: +0,2.647,2953
Oct 08 2019 01: +0,2.507,1866
Oct 09 2019 01: +0,2.815,2502
Oct 10 2019 01: +0,2.743,2508
Oct 11 2019 01: +0,2.572,3258
Oct 12 2019 01: +0,2.554,4873
Oct 13 2019 01: +0,2.768,3375
Oct 14 2019 01: +0,2.552,3299
Oct 15 2019 01: +0,2.583,3764
Oct 16 2019 01: +0,2.607,1969
Oct 17 2019 01: +0,2.594,2361
Oct 18 2019 01: +0,2.937,5906
Oct 19 2019 01: +0,2.549,2615
Oct 20 2019 01: +0,2.584,2284
Oct 21 2019 01: +0,2.544,2480
Oct 22 2019 01: +0,2.667,4056
Oct 23 2019 01: +0,2.654,2195
Oct 24 2019 01: +0,2.859,3010
Oct 25 2019 01: +0,2.63,4002
Oct 26 2019 01: +0,2.616,1708
Oct 27 2019 01: +0,2.519,2029
Oct 28 2019 01: +0,2.85,3030
Oct 29 2019 01: +0,2.549,4350
Oct 30 2019 01: +0,2.571,2385
Oct 31 2019 01: +0,2.584,5460
Nov 01 2019 01: +0,2.667,3032
Nov 02 2019 01: +0,2.605,2508
Nov 03 2019 01: +0,2.61,2705
Nov 04 2019 01: +0,2.713,2766
Nov 05 2019 01: +0,2.838,1830
Nov 06 2019 01: +0,2.652,2488
Nov 07 2019 01: +0,2.639,2138
Nov 08 2019 01: +0,2.716,2120
Nov 09 2019 01: +0,2.651,3214
Nov 10 2019 01: +0,2.673,1943
Nov 11 2019 01: +0,2.616,2889
Nov 12 2019 01: +0,2.592,3718
Nov 13 2019 01: +0,2.688,2790
Nov 14 2019 01: +0,2.724,3339
Nov 15 2019 01: +0,2.579,4923
Nov 16 2019 01: +0,2.774,3487
Nov 17 2019 01: +0,2.633,3365
Nov 18 2019 01: +0,2.667,3085
Nov 19 2019 01: +0,2.779,10900
Nov 20 2019 01: +0,2.616,2538
Nov 21 2019 01: +0,2.95,2350
Nov 22 2019 01: +0,2.746,3273
Nov 23 2019 01: +0,2.509,2836
Nov 24 2019 01: +0,2.744,2920
Nov 25 2019 01: +0,2.522,2683
Nov 26 2019 01: +0,2.501,4349
Nov 27 2019 01: +0,2.459,4801
Nov 28 2019 01: +0,2.443,141
Nov 28 2019 02: +0,2.414,93
Nov 28 2019 03: +0,2.478,44
Nov 28 2019 04: +0,2.462,56
Nov 28 2019 05: +0,2.483,91
Nov 28 2019 06: +0,2.462,225
Nov 28 2019 07: +0,2.458,72
Nov 28 2019 08: +0,2.485,32
Nov 28 2019 09: +0,2.415,59
Nov 28 2019 10: +0,2.462,60
Nov 28 2019 11: +0,2.477,235
Nov 28 2019 12: +0,2.462,136
Nov 28 2019 13: +0,2.459,55
Nov 28 2019 14: +0,2.462,63
Nov 28 2019 15: +0,2.461,107
Nov 28 2019 16: +0,2.452,88
Nov 28 2019 17: +0,2.451,111
Nov 28 2019 18: +0,2.455,121
Nov 28 2019 19: +0,2.435,94
Nov 28 2019 20: +0,2.468,344
Nov 28 2019 21: +0,2.444,121
Nov 28 2019 22: +0,2.455,54
Nov 28 2019 23: +0,2.463,118
Nov 29 2019 00: +0,2.392,142
Nov 29 2019 01: +0,2.463,179
Nov 29 2019 02: +0,2.422,87
Nov 29 2019 03: +0,2.462,49
Nov 29 2019 04: +0,2.452,63
Nov 29 2019 05: +0,3.653,652
Nov 29 2019 06: +0,2.465,163
Nov 29 2019 07: +0,2.464,60
Nov 29 2019 08: +0,2.482,318
Nov 29 2019 09: +0,2.477,78
Nov 29 2019 10: +0,2.478,62
Nov 29 2019 11: +0,2.468,105
Nov 29 2019 12: +0,2.467,113
Nov 29 2019 13: +0,2.468,129
Nov 29 2019 14: +0,2.451,140
Nov 29 2019 15: +0,2.424,130
Nov 29 2019 16: +0,2.438,130
Nov 29 2019 17: +0,2.435,128
Nov 29 2019 18: +0,2.424,205
Nov 29 2019 19: +0,2.461,143
Nov 29 2019 20: +0,2.462,117
Nov 29 2019 21: +0,2.424,107
Nov 29 2019 22: +0,2.461,172
Nov 29 2019 23: +0,2.461,267
Nov 30 2019 00: +0,2.439,61
Nov 30 2019 01: +0,2.458,135
Nov 30 2019 02: +0,2.502,94
Nov 30 2019 03: +0,2.482,30
Nov 30 2019 04: +0,2.459,24
Nov 30 2019 05: +0,2.49,155
Nov 30 2019 06: +0,2.468,98
Nov 30 2019 07: +0,2.493,66
Nov 30 2019 08: +0,2.491,91
Nov 30 2019 09: +0,2.49,235
Nov 30 2019 10: +0,2.478,121
Nov 30 2019 11: +0,2.442,103
Nov 30 2019 12: +0,2.448,107
Nov 30 2019 13: +0,2.462,106
Nov 30 2019 14: +0,2.47,97
Nov 30 2019 15: +0,2.473,256
Nov 30 2019 16: +0,2.462,88
Nov 30 2019 17: +0,2.468,73
Nov 30 2019 18: +0,2.476,127
Nov 30 2019 19: +0,2.47,79
Nov 30 2019 20: +0,2.47,153
Nov 30 2019 21: +0,2.476,2273
Nov 30 2019 22: +0,2.48,456
Nov 30 2019 23: +0,2.462,96
Dec 01 2019 00: +0,2.451,58
Dec 01 2019 01: +0,2.445,38
Dec 01 2019 02: +0,2.498,89
Dec 01 2019 03: +0,2.451,91
Dec 01 2019 04: +0,2.488,62
Dec 01 2019 05: +0,2.502,79
Dec 01 2019 06: +0,2.505,786
Dec 01 2019 07: +0,2.504,140
Dec 01 2019 08: +0,2.488,212
Dec 01 2019 09: +0,2.493,135
Dec 01 2019 10: +0,2.462,90
Dec 01 2019 11: +0,2.462,177
Dec 01 2019 12: +0,2.451,102
Dec 01 2019 13: +0,2.501,96
Dec 01 2019 14: +0,2.437,128
Dec 01 2019 15: +0,2.462,186
Dec 01 2019 16: +0,2.476,99
Dec 01 2019 17: +0,2.431,74
Dec 01 2019 18: +0,2.42,83
Dec 01 2019 19: +0,2.446,131
Dec 01 2019 20: +0,2.45,114
Dec 01 2019 21: +0,2.438,123
Dec 01 2019 22: +0,2.456,99
Dec 01 2019 23: +0,2.45,115
Dec 02 2019 00: +0,2.449,299
Dec 02 2019 01: +0,2.428,34
Dec 02 2019 02: +0,2.449,46
Dec 02 2019 03: +0,4.616,81
Dec 02 2019 04: +0,2.448,89
Dec 02 2019 05: +0,2.448,27
Dec 02 2019 06: +0,2.459,79
Dec 02 2019 07: +0,2.451,80
Dec 02 2019 08: +0,2.451,216
Dec 02 2019 09: +0,2.462,90
Dec 02 2019 10: +0,2.462,105
Dec 02 2019 11: +0,2.481,135
Dec 02 2019 12: +0,2.422,115
Dec 02 2019 13: +0,2.426,100
Dec 02 2019 14: +0,2.474,104
Dec 02 2019 15: +0,2.415,126
Dec 02 2019 16: +0,2.433,133
Dec 02 2019 17: +0,2.461,110
Dec 02 2019 18: +0,2.485,166
Dec 02 2019 19: +0,2.468,67
Dec 02 2019 20: +0,2.438,118
Dec 02 2019 21: +0,2.385,149
Dec 02 2019 22: +0,2.447,337
Dec 02 2019 23: +0,2.457,119
Dec 03 2019 00: +0,2.485,74
Dec 03 2019 01: +0,2.475,128
Dec 03 2019 02: +0,2.451,76
Dec 03 2019 03: +0,2.451,79
Dec 03 2019 04: +0,2.461,73
Dec 03 2019 05: +0,2.415,61
Dec 03 2019 06: +0,2.464,34
Dec 03 2019 07: +0,2.449,108
Dec 03 2019 08: +0,2.475,288
Dec 03 2019 09: +0,2.459,84
Dec 03 2019 10: +0,2.463,153
Dec 03 2019 11: +0,2.458,100
Dec 03 2019 12: +0,2.448,74
Dec 03 2019 13: +0,2.467,155
Dec 03 2019 14: +0,2.467,102
Dec 03 2019 15: +0,2.444,126
Dec 03 2019 16: +0,2.476,137
Dec 03 2019 17: +0,2.472,100
Dec 03 2019 18: +0,2.496,178
Dec 03 2019 19: +0,2.503,175
Dec 03 2019 20: +0,2.444,134
Dec 03 2019 21: +0,2.472,395
Dec 03 2019 22: +0,2.509,197
Dec 03 2019 23: +0,2.497,143
Dec 04 2019 00: +0,2.498,86
Dec 04 2019 01: +0,2.477,84
Dec 04 2019 02: +0,2.496,68
Dec 04 2019 03: +0,2.496,582
Dec 04 2019 04: +0,2.453,150
Dec 04 2019 05: +0,2.496,105
Dec 04 2019 06: +0,2.521,83
Dec 04 2019 07: +0,2.508,216
Dec 04 2019 08: +0,2.521,102
Dec 04 2019 09: +0,2.521,271
Dec 04 2019 10: +0,2.481,75
Dec 04 2019 11: +0,2.506,52
Dec 04 2019 12: +0,2.506,93
Dec 04 2019 13: +0,2.521,90
Dec 04 2019 14: +0,2.481,201
Dec 04 2019 15: +0,2.498,100
Dec 04 2019 16: +0,2.513,298
Dec 04 2019 17: +0,2.508,772
Dec 04 2019 18: +0,2.525,311
Dec 04 2019 19: +0,2.504,227
Dec 04 2019 20: +0,2.501,177
Dec 04 2019 21: +0,2.521,71
Dec 04 2019 22: +0,2.521,87
Dec 04 2019 23: +0,2.521,57
Dec 05 2019 00: +0,2.516,68
Dec 05 2019 01: +0,2.523,94
Dec 05 2019 02: +0,2.518,90
Dec 05 2019 03: +0,2.502,70
Dec 05 2019 04: +0,2.497,43
Dec 05 2019 05: +0,2.51,65
Dec 05 2019 06: +0,2.494,97
Dec 05 2019 07: +0,2.465,77
Dec 05 2019 08: +0,2.473,265
Dec 05 2019 09: +0,2.446,115
Dec 05 2019 10: +0,2.468,156
Dec 05 2019 11: +0,2.443,82
Dec 05 2019 12: +0,2.46,66
Dec 05 2019 13: +0,2.46,127
Dec 05 2019 14: +0,2.477,278
Dec 05 2019 15: +0,2.471,104
Dec 05 2019 16: +0,2.509,156
Dec 05 2019 17: +0,2.502,339
Dec 05 2019 18: +0,7.299,485
Dec 05 2019 19: +0,2.472,175
Dec 05 2019 20: +0,2.48,154
Dec 05 2019 21: +0,2.502,113
Dec 05 2019 22: +0,2.509,149
Dec 05 2019 23: +0,2.451,160
Dec 06 2019 00: +0,2.482,62
Dec 06 2019 01: +0,2.5,55
Dec 06 2019 02: +0,2.49,81
Dec 06 2019 03: +0,2.483,42
Dec 06 2019 04: +0,2.513,377
Dec 06 2019 05: +0,2.5,86
Dec 06 2019 06: +0,2.505,48
Dec 06 2019 07: +0,2.495,158
Dec 06 2019 08: +0,2.503,322
Dec 06 2019 09: +0,2.557,277
Dec 06 2019 10: +0,2.578,263
Dec 06 2019 11: +0,2.517,171
Dec 06 2019 12: +0,2.571,65
Dec 06 2019 13: +0,2.545,187
Dec 06 2019 14: +0,2.543,45
Dec 06 2019 15: +0,2.542,200
Dec 06 2019 16: +0,2.502,167
Dec 06 2019 17: +0,2.584,123
Dec 06 2019 18: +0,2.582,310
Dec 06 2019 19: +0,2.6,152
Dec 06 2019 20: +0,2.62,46
Dec 06 2019 21: +0,2.62,252
Dec 06 2019 22: +0,2.604,71
Dec 06 2019 23: +0,2.591,69
Dec 07 2019 00: +0,2.585,113
Dec 07 2019 01: +0,2.591,1605
Dec 07 2019 02: +0,2.595,186
Dec 07 2019 03: +0,2.593,148
Dec 07 2019 04: +0,2.585,30
Dec 07 2019 05: +0,2.576,57
Dec 07 2019 06: +0,2.576,59
